country,commodity,year,consumption,ending_stocks,exports,imports,production,yield,trade_balance,self_sufficiency,self_sufficiency_capped
Developed countries,Soya beans,2025,109631.5568,17403.328,57781.6496,20879.8812,146952.3711,3.1213,36901.7684,1.3404203624334556,1.3404203624334556
Developed countries,Soya beans,2026,110786.4387,17180.9064,57156.243,20612.3044,147107.9557,3.1364,36543.9386,1.3278516524784725,1.3278516524784725
Developed countries,Soya beans,2027,111806.4061,17216.7543,57146.4709,20506.0364,148482.6885,3.158,36640.4345,1.3280338191641419,1.3280338191641419
Developed countries,Soya beans,2028,112793.0217,17370.0631,57292.1536,20461.3866,149777.0975,3.1802,36830.76699999999,1.3278932973208928,1.3278932973208928
Developed countries,Soya beans,2029,113817.7039,17644.8568,57474.415,20450.3554,151116.5572,3.2011,37024.0596,1.3277069561407662,1.3277069561407662
Developed countries,Soya beans,2030,114896.0821,17871.416,57556.9928,20442.0962,152237.5378,3.2218,37114.8966,1.3250019932576969,1.3250019932576969
Developed countries,Soya beans,2031,115876.8427,18008.159,57670.5953,20398.4357,153285.7452,3.2424,37272.1596,1.3228332911766503,1.3228332911766503
Developed countries,Soya beans,2032,116925.8922,18181.3633,57713.3004,20375.1306,154437.2663,3.2637,37338.1698,1.3208132381477777,1.3208132381477777
Developed countries,Soya beans,2033,118063.6382,18359.5448,57717.6438,20373.4073,155586.0561,3.2848,37344.2365,1.3178151924848949,1.3178151924848949
Developed countries,Soya beans,2034,119222.7311,18538.538,57712.3731,20359.5398,156754.5577,3.306,37352.8333,1.3148042848349075,1.3148042848349075
Developed countries,Wheat,2025,264640.7252,76851.303,174809.8587,33979.3523,406291.5805,3.4956,140830.5064,1.535257206512522,1.535257206512522
Developed countries,Wheat,2026,267312.4914,76441.6636,176874.734,33752.724,410024.862,3.5201,143122.01,1.533878420168733,1.533878420168733
Developed countries,Wheat,2027,268325.9136,75650.1988,179900.5649,34077.5002,413357.5136,3.5455,145823.0647,1.54050538039424,1.54050538039424
Developed countries,Wheat,2028,269423.201,75498.1697,183043.3796,34373.2076,417941.3439,3.5753,148670.172,1.5512448161433579,1.5512448161433579
Developed countries,Wheat,2029,270914.4212,75792.1738,186007.4564,34766.6602,422449.2215,3.604,151240.79619999998,1.5593456399581287,1.5593456399581287
Developed countries,Wheat,2030,272342.0502,76187.2223,188911.7812,35144.1627,426504.7171,3.6314,153767.61849999998,1.5660626656323822,1.5660626656323822
Developed countries,Wheat,2031,273814.9263,76473.9469,191788.6301,35504.2776,430386.0035,3.6588,156284.3525,1.5718135213288407,1.5718135213288407
Developed countries,Wheat,2032,275140.7308,76684.7113,194643.7787,35827.8223,434167.4515,3.6861,158815.9564,1.577983202405596,1.577983202405596
Developed countries,Wheat,2033,276544.2608,76812.2778,197545.2088,36164.2151,438052.821,3.7135,161380.9937,1.5840242705915524,1.5840242705915524
Developed countries,Wheat,2034,277850.1743,76950.1956,200488.8225,36470.3779,442006.5367,3.7411,164018.44460000002,1.5908089235990808,1.5908089235990808
Developing countries,Beef and veal,2025,46245.0301,40.2116,8249.4519,9175.8993,45318.6847,,-926.4473999999991,0.9799687577671183,0.9799687577671183
Developing countries,Beef and veal,2026,47449.0822,40.2652,8138.5426,9144.0672,46443.6113,,-1005.5245999999997,0.9788094763190172,0.9788094763190172
Developing countries,Beef and veal,2027,48327.7215,40.4159,8271.1697,9300.7457,47298.2961,,-1029.575999999999,0.9786990702634305,0.9786990702634305
Developing countries,Beef and veal,2028,49219.9498,40.6263,8252.8052,9580.9546,47892.0109,,-1328.1493999999984,0.9730203117761002,0.9730203117761002
Developing countries,Beef and veal,2029,50013.9792,40.6944,8239.1028,9773.8198,48479.3302,,-1534.7169999999987,0.9693155988676061,0.9693155988676061
Developing countries,Beef and veal,2030,50691.7554,40.6573,8286.2536,9886.1992,49091.7728,,-1599.945599999999,0.9684370251656347,0.9684370251656347
Developing countries,Beef and veal,2031,51418.6257,40.6442,8337.7665,10024.697,49731.682,,-1686.9305000000004,0.9671919722272936,0.9671919722272936
Developing countries,Beef and veal,2032,52167.1216,40.7039,8383.5734,10136.8525,50413.9023,,-1753.2791000000016,0.9663922553856221,0.9663922553856221
Developing countries,Beef and veal,2033,52897.5598,40.7309,8427.4621,10201.858,51123.1909,,-1774.3958999999995,0.9664565075079323,0.9664565075079323
Developing countries,Beef and veal,2034,53584.7502,40.7351,8495.837,10274.5406,51806.0508,,-1778.7036000000007,0.9668058655986791,0.9668058655986791
Developing countries,"Cheese, fresh or processed",2025,6006.1047,36.9,597.8604,1964.6395,4639.3256,,-1366.7791,0.7724350193229232,0.7724350193229232
Developing countries,"Cheese, fresh or processed",2026,6187.6432,36.9,568.6765,2023.6276,4732.6921,,-1454.9511,0.7648618297835919,0.7648618297835919
Developing countries,"Cheese, fresh or processed",2027,6340.4674,36.9,552.1453,2069.3292,4823.2835,,-1517.1839,0.7607141864651806,0.7607141864651806
Developing countries,"Cheese, fresh or processed",2028,6476.9234,36.9,545.175,2110.4586,4911.6398,,-1565.2836,0.7583291474467646,0.7583291474467646
Developing countries,"Cheese, fresh or processed",2029,6610.2782,36.9,542.8591,2155.9425,4997.1948,,-1613.0834,0.7559734475320571,0.7559734475320571
Developing countries,"Cheese, fresh or processed",2030,6742.6602,36.9,543.2883,2203.7574,5082.191,,-1660.4690999999998,0.7537367818120213,0.7537367818120213
Developing countries,"Cheese, fresh or processed",2031,6875.9791,36.9,545.8396,2252.4839,5169.3348,,-1706.6443000000002,0.7517961769255523,0.7517961769255523
Developing countries,"Cheese, fresh or processed",2032,7007.7189,36.9,549.2425,2300.152,5256.8094,,-1750.9095000000002,0.7501455858910094,0.7501455858910094
Developing countries,"Cheese, fresh or processed",2033,7138.8893,36.9,553.0148,2347.8403,5344.0637,,-1794.8255,0.7485847553344187,0.7485847553344187
Developing countries,"Cheese, fresh or processed",2034,7270.9595,36.9,558.1656,2395.7544,5433.3708,,-1837.5887999999998,0.7472701230147135,0.7472701230147135
Developing countries,Maize (corn),2025,775381.6772,224025.807,81389.9489,141580.5056,722843.3209,4.7572,-60190.5567,0.9322419424589415,0.9322419424589415
Developing countries,Maize (corn),2026,789757.4643,228968.6014,81505.3737,143452.4855,732753.147,4.8028,-61947.11180000001,0.9278204766946703,0.9278204766946703
Developing countries,Maize (corn),2027,803842.9954,232351.7367,84892.6433,146663.2457,745455.5283,4.8583,-61770.6024,0.9273645880674175,0.9273645880674175
Developing countries,Maize (corn),2028,817633.5219,233849.0714,86452.9238,148842.859,756740.9214,4.9117,-62389.93519999999,0.9255258023686467,0.9255258023686467
Developing countries,Maize (corn),2029,830854.2982,234045.0389,88145.3401,151379.6569,767815.9489,4.9657,-63234.3168,0.9241282744320285,0.9241282744320285
Developing countries,Maize (corn),2030,844376.6422,233299.5089,89965.5435,154254.7756,779341.8801,5.0207,-64289.232099999994,0.9229789659617375,0.9229789659617375
Developing countries,Maize (corn),2031,858360.3427,231186.2534,91775.7069,157254.8605,790767.9335,5.0759,-65479.153600000005,0.9212540400137943,0.9212540400137943
Developing countries,Maize (corn),2032,872104.6254,228452.2059,93610.0131,160124.8861,802855.705,5.1316,-66514.873,0.9205956276539202,0.9205956276539202
Developing countries,Maize (corn),2033,886104.9951,224178.8,95435.3717,162980.0277,814286.9332,5.1863,-67544.656,0.9189508440905526,0.9189508440905526
Developing countries,Maize (corn),2034,900232.9733,218487.4325,97316.3781,166005.8097,825852.1742,5.2412,-68689.43160000001,0.9173760556366416,0.9173760556366416
Developing countries,Pigmeat,2025,83843.6159,252.4473,2087.6311,6715.4784,79198.3044,,-4627.847299999999,0.944595525250957,0.944595525250957
Developing countries,Pigmeat,2026,84310.9422,256.4792,2254.3278,6665.495,79903.8068,,-4411.1672,0.9477275987552657,0.9477275987552657
Developing countries,Pigmeat,2027,84610.6863,257.2611,2091.9734,6564.4088,80139.0329,,-4472.4354,0.9471502525798565,0.9471502525798565
Developing countries,Pigmeat,2028,85218.8787,259.558,2103.0583,6601.2845,80722.9494,,-4498.226199999999,0.9472425668046252,0.9472425668046252
Developing countries,Pigmeat,2029,85582.6796,261.0093,2097.5008,6629.057,81052.5747,,-4531.5562,0.9470675033643139,0.9470675033643139
Developing countries,Pigmeat,2030,86064.3846,263.0419,2092.3275,6646.6795,81512.0653,,-4554.352000000001,0.9471056544335065,0.9471056544335065
Developing countries,Pigmeat,2031,86496.499,264.5375,2091.8636,6674.1154,81915.7427,,-4582.2518,0.9470411363123495,0.9470411363123495
Developing countries,Pigmeat,2032,86961.008,266.1962,2097.4586,6708.6657,82351.4596,,-4611.2071,0.9469929281408513,0.9469929281408513
Developing countries,Pigmeat,2033,87431.271,267.7196,2105.3078,6755.743,82782.3591,,-4650.4352,0.9468278129000322,0.9468278129000322
Developing countries,Pigmeat,2034,87902.5536,269.3152,2109.4824,6793.1656,83220.4661,,-4683.6832,0.9467354780009486,0.9467354780009486
Developing countries,Poultry meat,2025,97678.7147,96.0044,8231.252,10737.2982,95178.661,,-2506.046199999999,0.974405337870401,0.974405337870401
Developing countries,Poultry meat,2026,99727.4122,101.6549,8544.9965,11260.3737,97017.6855,,-2715.377200000001,0.9728286672618585,0.9728286672618585
Developing countries,Poultry meat,2027,101997.0699,104.1953,8668.4741,11476.2716,99191.8128,,-2807.7975000000006,0.9724966893387199,0.9724966893387199
Developing countries,Poultry meat,2028,103912.329,106.2574,8773.9054,11591.9095,101096.387,,-2818.0041,0.972900790242128,0.972900790242128
Developing countries,Poultry meat,2029,105827.6322,108.2446,8899.0994,11730.6154,102998.1034,,-2831.5160000000014,0.9732628545004904,0.9732628545004904
Developing countries,Poultry meat,2030,107774.993,111.1603,9032.5026,11895.7702,104914.641,,-2863.267600000001,0.9734599658011576,0.9734599658011576
Developing countries,Poultry meat,2031,109713.4915,114.1825,9168.9225,12062.0595,106823.3768,,-2893.136999999999,0.9736576180332388,0.9736576180332388
Developing countries,Poultry meat,2032,111694.6001,117.3537,9315.8668,12248.3394,108765.2987,,-2932.472600000001,0.9737740105844204,0.9737740105844204
Developing countries,Poultry meat,2033,113673.0466,120.4064,9469.3445,12441.0095,110704.4343,,-2971.665000000001,0.9738846420607855,0.9738846420607855
Developing countries,Poultry meat,2034,115688.1715,123.4823,9629.3278,12645.9607,112674.6146,,-3016.6329000000005,0.9739510369908475,0.9739510369908475
Developing countries,Raw cane or beet sugar,2025,0.0,0.0,35390.6312,32382.8133,0.0,,3007.817900000002,,
Developing countries,Raw cane or beet sugar,2026,0.0,0.0,35801.5817,32738.5673,0.0,,3063.0144000000037,,
Developing countries,Raw cane or beet sugar,2027,0.0,0.0,36392.2571,33460.3313,0.0,,2931.9258000000045,,
Developing countries,Raw cane or beet sugar,2028,0.0,0.0,36869.0527,34028.4298,0.0,,2840.622900000002,,
Developing countries,Raw cane or beet sugar,2029,0.0,0.0,37508.0104,34643.8118,0.0,,2864.198599999996,,
Developing countries,Raw cane or beet sugar,2030,0.0,0.0,38169.5143,35284.0551,0.0,,2885.459200000005,,
Developing countries,Raw cane or beet sugar,2031,0.0,0.0,38876.0501,35953.5965,0.0,,2922.4536000000007,,
Developing countries,Raw cane or beet sugar,2032,0.0,0.0,39543.1856,36579.7049,0.0,,2963.4807,,
Developing countries,Raw cane or beet sugar,2033,0.0,0.0,40077.9325,37098.3797,0.0,,2979.552800000005,,
Developing countries,Raw cane or beet sugar,2034,0.0,0.0,40816.7476,37870.1706,0.0,,2946.577000000005,,
Developing countries,Raw milk from bovine animals,2025,0.0,0.0,0.0,0.0,532253.2092,1.8001,0.0,,
Developing countries,Raw milk from bovine animals,2026,0.0,0.0,0.0,0.0,547866.614,1.8542,0.0,,
Developing countries,Raw milk from bovine animals,2027,0.0,0.0,0.0,0.0,560350.7507,1.8619,0.0,,
Developing countries,Raw milk from bovine animals,2028,0.0,0.0,0.0,0.0,578829.6249,1.88,0.0,,
Developing countries,Raw milk from bovine animals,2029,0.0,0.0,0.0,0.0,595537.2465,1.9141,0.0,,
Developing countries,Raw milk from bovine animals,2030,0.0,0.0,0.0,0.0,610126.5405,1.9355,0.0,,
Developing countries,Raw milk from bovine animals,2031,0.0,0.0,0.0,0.0,626601.9687,1.956,0.0,,
Developing countries,Raw milk from bovine animals,2032,0.0,0.0,0.0,0.0,643504.2216,1.9816,0.0,,
Developing countries,Raw milk from bovine animals,2033,0.0,0.0,0.0,0.0,659653.0204,2.0048,0.0,,
Developing countries,Raw milk from bovine animals,2034,0.0,0.0,0.0,0.0,676093.8694,2.0275,0.0,,
Developing countries,Rice,2025,526424.5811,206480.6151,53699.0258,50092.5474,536719.9518,3.2079,3606.4784,1.0195571617846704,1.0195571617846704
Developing countries,Rice,2026,533103.9449,206454.8115,52773.1363,49221.4993,536629.7783,3.2176,3551.636999999995,1.0066137822346473,1.0066137822346473
Developing countries,Rice,2027,539116.0261,203870.4902,52502.6316,48944.8648,540089.4716,3.2337,3557.7667999999976,1.0018056326521065,1.0018056326521065
Developing countries,Rice,2028,544655.2283,201268.341,53264.0835,49677.9894,545639.1732,3.2661,3586.094100000002,1.001806546323022,1.001806546323022
Developing countries,Rice,2029,550086.3104,200468.5954,54732.7131,51109.6163,552909.6617,3.3083,3623.0967999999993,1.005132560557537,1.005132560557537
Developing countries,Rice,2030,555519.8992,200241.6432,55843.6413,52192.5458,558944.0424,3.3433,3651.095500000003,1.006163853364985,1.006163853364985
Developing countries,Rice,2031,560800.9162,200391.5655,56928.6414,53251.4528,564628.0271,3.3765,3677.1886000000013,1.0068243663472103,1.0068243663472103
Developing countries,Rice,2032,565872.7102,200595.048,58009.4471,54307.8062,569777.8336,3.4066,3701.6408999999985,1.0069010633126658,1.0069010633126658
Developing countries,Rice,2033,570933.5145,200953.4544,59091.8386,55366.1777,575017.5819,3.4373,3725.6609000000026,1.00715331522196,1.00715331522196
Developing countries,Rice,2034,575878.2439,201421.7335,60218.0026,56468.1111,580096.4144,3.4672,3749.891499999998,1.007324760997105,1.007324760997105
Developing countries,Soya beans,2025,303403.1671,55741.4616,120342.4258,157244.1942,268348.8518,2.7044,-36901.7684,0.8844629222725078,0.8844629222725078
Developing countries,Soya beans,2026,307680.7954,55586.3062,120380.894,156924.8326,270981.7013,2.7237,-36543.938599999994,0.8807234814500223,0.8807234814500223
Developing countries,Soya beans,2027,311324.7189,55743.7559,120837.0665,157477.5011,274841.7341,2.748,-36640.43459999999,0.8828137228264273,0.8828137228264273
Developing countries,Soya beans,2028,314793.7117,56224.2648,121036.7539,157867.5209,278443.4537,2.7735,-36830.76700000001,0.8845267340198906,0.8845267340198906
Developing countries,Soya beans,2029,318258.2992,57013.1426,121281.7591,158305.8186,282023.1174,2.7975,-37024.0595,0.8861453671716222,0.8861453671716222
Developing countries,Soya beans,2030,321662.4543,57781.2645,121331.4993,158446.3958,285315.6797,2.8205,-37114.8965,0.887003366062422,0.887003366062422
Developing countries,Soya beans,2031,325455.6967,58097.2635,120943.47,158215.6296,288499.536,2.8432,-37272.159599999984,0.8864479525947104,0.8864479525947104
Developing countries,Soya beans,2032,328635.8257,58539.3875,120925.7246,158263.8944,291739.7799,2.8664,-37338.16979999999,0.8877296906951312,0.8877296906951312
Developing countries,Soya beans,2033,331840.1154,58987.9264,120946.0942,158290.3306,294944.4179,2.8894,-37344.23639999998,0.8888148364596428,0.8888148364596428
Developing countries,Soya beans,2034,335048.8897,59424.28,120933.9949,158286.8282,298132.41,2.9118,-37352.833299999984,0.8898176330831756,0.8898176330831756
Developing countries,Wheat,2025,537378.7575,227947.3082,23506.1729,164336.6793,394226.0384,3.7409,-140830.50639999998,0.7336092707386188,0.7336092707386188
Developing countries,Wheat,2026,544328.4283,225853.9283,23905.7317,167027.7417,399113.0385,3.7711,-143122.01,0.7332210072997211,0.7332210072997211
Developing countries,Wheat,2027,550325.2439,224359.7643,24125.0975,169948.1623,403008.0151,3.8091,-145823.0648,0.7323087929675836,0.7323087929675836
Developing countries,Wheat,2028,556288.1454,224449.4381,24346.446,173016.618,407707.6473,3.8484,-148670.172,0.7329073083281994,0.7329073083281994
Developing countries,Wheat,2029,562710.4151,225034.764,24621.6314,175862.4276,412054.9448,3.8855,-151240.79619999998,0.732268203578164,0.732268203578164
Developing countries,Wheat,2030,569122.7942,225736.2982,24850.9727,178618.5911,416056.71,3.9214,-153767.61839999998,0.7310491061684488,0.7310491061684488
Developing countries,Wheat,2031,575629.0037,226495.058,24942.3902,181226.7427,420103.4109,3.9574,-156284.3525,0.7298162674216897,0.7298162674216897
Developing countries,Wheat,2032,582026.0598,227236.9431,25143.9906,183959.9471,423951.9885,3.9924,-158815.9565,0.7284072274112287,0.7284072274112287
Developing countries,Wheat,2033,588513.2934,227889.4794,25377.1872,186758.1809,427784.8361,4.0268,-161380.9937,0.7268906937149571,0.7268906937149571
Developing countries,Wheat,2034,594992.0144,228550.9796,25643.3968,189661.8413,431635.07,4.0611,-164018.4445,0.725446828786884,0.725446828786884
Egypt,Beef and veal,2025,1004.947,0.0001,17.2482,477.2995,544.8957,,-460.0513,0.5422133704563524,0.5422133704563524
Egypt,Beef and veal,2026,1058.5185,0.0001,17.2466,485.9887,589.7764,,-468.7421,0.5571715562836171,0.5571715562836171
Egypt,Beef and veal,2027,1097.1626,0.0001,17.2451,494.3863,620.0214,,-477.1412,0.5651135027752494,0.5651135027752494
Egypt,Beef and veal,2028,1137.4681,0.0001,17.2417,514.3469,640.3629,,-497.1052,0.5629721835715656,0.5629721835715656
Egypt,Beef and veal,2029,1170.3351,0.0002,17.2396,527.7941,659.7806,,-510.55449999999996,0.5637535779282361,0.5637535779282361
Egypt,Beef and veal,2030,1201.5828,0.0002,17.2379,538.6616,680.1591,,-521.4237,0.5660526265855337,0.5660526265855337
Egypt,Beef and veal,2031,1232.6683,0.0002,17.2365,547.9213,701.9835,,-530.6848,0.5694828852173777,0.5694828852173777
Egypt,Beef and veal,2032,1260.2049,0.0002,17.2357,553.2233,724.2173,,-535.9876,0.5746821806517337,0.5746821806517337
Egypt,Beef and veal,2033,1277.3458,0.0002,17.2364,548.4742,746.108,,-531.2378,0.5841080778595741,0.5841080778595741
Egypt,Beef and veal,2034,1297.1039,0.0002,17.2369,544.7723,769.5686,,-527.5354,0.593297576238881,0.593297576238881
Egypt,"Cheese, fresh or processed",2025,617.6348,1.0,21.8763,12.0206,627.4904,,9.8557,1.0159570024227909,1.0159570024227909
Egypt,"Cheese, fresh or processed",2026,641.6801,1.0,15.7218,14.1685,643.2333,,1.5533000000000001,1.0024205207548122,1.0024205207548122
Egypt,"Cheese, fresh or processed",2027,655.5449,1.0,14.0328,14.8389,654.7388,,-0.8061000000000007,0.998770335944952,0.998770335944952
Egypt,"Cheese, fresh or processed",2028,667.5752,1.0,13.2705,15.4962,665.3495,,-2.2257,0.9966659935839438,0.9966659935839438
Egypt,"Cheese, fresh or processed",2029,678.1464,1.0,12.6716,16.058,674.7601,,-3.3864,0.9950065354619593,0.9950065354619593
Egypt,"Cheese, fresh or processed",2030,689.7265,1.0,11.6009,17.1579,684.1696,,-5.557000000000002,0.9919433282612745,0.9919433282612745
